ElectionDate,PartyCode,PartyName,RaceCode,OfficeDesc,CountyCode,CountyName,Juris1num,Juris2num,Precincts,PrecinctsReporting,CanNameLast,CanNameFirst,CanNameMiddle,CanVotes
11/4/2014,REP,Republican,USR,United States Representative,LAK,Lake,5,,8,8,Smith,Glo,,3944
11/4/2014,REP,Republican,USR,United States Representative,MRN,Marion,5,,0,0,Smith,Glo,,1849
11/4/2014,REP,Republican,USR,United States Representative,ORA,Orange,5,,54,54,Smith,Glo,,16127
11/4/2014,REP,Republican,USR,United States Representative,PUT,Putnam,5,,15,15,Smith,Glo,,4632
11/4/2014,REP,Republican,USR,United States Representative,SEM,Seminole,5,,8,8,Smith,Glo,,3051
11/4/2014,DEM,Democrat,USR,United States Representative,ALA,Alachua,5,,14,14,Brown,Corrine,,9128
11/4/2014,DEM,Democrat,USR,United States Representative,CLA,Clay,5,,6,6,Brown,Corrine,,1461
11/4/2014,DEM,Democrat,USR,United States Representative,DUV,Duval,5,,78,78,Brown,Corrine,,47588
11/4/2014,DEM,Democrat,USR,United States Representative,LAK,Lake,5,,8,8,Brown,Corrine,,1726
11/4/2014,DEM,Democrat,USR,United States Representative,MRN,Marion,5,,0,0,Brown,Corrine,,1210
11/4/2014,DEM,Democrat,USR,United States Representative,ORA,Orange,5,,54,54,Brown,Corrine,,42521
11/4/2014,DEM,Democrat,USR,United States Representative,PUT,Putnam,5,,15,15,Brown,Corrine,,3026
11/4/2014,DEM,Democrat,USR,United States Representative,SEM,Seminole,5,,8,8,Brown,Corrine,,5680
11/4/2014,REP,Republican,USR,United States Representative,FLA,Flagler,6,,23,23,DeSantis,Ron,,21639
11/4/2014,REP,Republican,USR,United States Representative,PUT,Putnam,6,,24,24,DeSantis,Ron,,10012
11/4/2014,REP,Republican,USR,United States Representative,STJ,St. Johns,6,,46,46,DeSantis,Ron,,61337
11/4/2014,REP,Republican,USR,United States Representative,VOL,Volusia,6,,96,96,DeSantis,Ron,,73266
11/4/2014,DEM,Democrat,USR,United States Representative,FLA,Flagler,6,,23,23,Cox,David,,14927
11/4/2014,DEM,Democrat,USR,United States Representative,PUT,Putnam,6,,24,24,Cox,David,,4608
11/4/2014,DEM,Democrat,USR,United States Representative,STJ,St. Johns,6,,46,46,Cox,David,,23464
11/4/2014,DEM,Democrat,USR,United States Representative,VOL,Volusia,6,,96,96,Cox,David,,56564
11/4/2014,REP,Republican,USR,United States Representative,ORA,Orange,7,,41,41,Mica,John,,31955
11/4/2014,REP,Republican,USR,United States Representative,SEM,Seminole,7,,75,75,Mica,John,,87213
11/4/2014,REP,Republican,USR,United States Representative,VOL,Volusia,7,,29,29,Mica,John,,25306
11/4/2014,DEM,Democrat,USR,United States Representative,ORA,Orange,7,,41,41,Neuman,Wes,,18987
11/4/2014,DEM,Democrat,USR,United States Representative,SEM,Seminole,7,,75,75,Neuman,Wes,,40218
11/4/2014,DEM,Democrat,USR,United States Representative,VOL,Volusia,7,,29,29,Neuman,Wes,,13806
11/4/2014,NPA,No Party Affiliation,USR,United States Representative,ORA,Orange,7,,41,41,Krulick,Al,,2402
11/4/2014,NPA,No Party Affiliation,USR,United States Representative,SEM,Seminole,7,,75,75,Krulick,Al,,5717
11/4/2014,NPA,No Party Affiliation,USR,United States Representative,VOL,Volusia,7,,29,29,Krulick,Al,,1560
11/4/2014,REP,Republican,USR,United States Representative,BRE,Brevard,8,,163,163,Posey,Bill,,142174
11/4/2014,REP,Republican,USR,United States Representative,IND,Indian River,8,,37,37,Posey,Bill,,35768
11/4/2014,REP,Republican,USR,United States Representative,ORA,Orange,8,,6,6,Posey,Bill,,2786
11/4/2014,DEM,Democrat,USR,United States Representative,BRE,Brevard,8,,163,163,Rothblatt,Gabriel,,76432
11/4/2014,DEM,Democrat,USR,United States Representative,IND,Indian River,8,,37,37,Rothblatt,Gabriel,,15779
11/4/2014,DEM,Democrat,USR,United States Representative,ORA,Orange,8,,6,6,Rothblatt,Gabriel,,1513
11/4/2014,WRI,Write-In,USR,United States Representative,BRE,Brevard,8,,163,163,Duncan,Christopher,L.,57
11/4/2014,WRI,Write-In,USR,United States Representative,IND,Indian River,8,,37,37,Duncan,Christopher,L.,4
11/4/2014,WRI,Write-In,USR,United States Representative,ORA,Orange,8,,6,6,Duncan,Christopher,L.,0
11/4/2014,REP,Republican,USR,United States Representative,ORA,Orange,9,,60,60,Platt,Carol,,36052
11/4/2014,REP,Republican,USR,United States Representative,OSC,Osceola,9,,82,82,Platt,Carol,,29911
11/4/2014,REP,Republican,USR,United States Representative,POL,Polk,9,,17,17,Platt,Carol,,9000
11/4/2014,DEM,Democrat,USR,United States Representative,ORA,Orange,9,,60,60,Grayson,Alan,,47325
11/4/2014,DEM,Democrat,USR,United States Representative,OSC,Osceola,9,,82,82,Grayson,Alan,,35791
11/4/2014,DEM,Democrat,USR,United States Representative,POL,Polk,9,,17,17,Grayson,Alan,,10734
11/4/2014,NPA,No Party Affiliation,USR,United States Representative,ORA,Orange,9,,60,60,Milakovich,Marko,,2618
11/4/2014,NPA,No Party Affiliation,USR,United States Representative,OSC,Osceola,9,,82,82,Milakovich,Marko,,1926
11/4/2014,NPA,No Party Affiliation,USR,United States Representative,POL,Polk,9,,17,17,Milakovich,Marko,,516
11/4/2014,WRI,Write-In,USR,United States Representative,ORA,Orange,9,,60,60,Ray,Leon,Leo,1
11/4/2014,WRI,Write-In,USR,United States Representative,OSC,Osceola,9,,82,82,Ray,Leon,Leo,2
11/4/2014,WRI,Write-In,USR,United States Representative,POL,Polk,9,,17,17,Ray,Leon,Leo,2
11/4/2014,REP,Republican,USR,United States Representative,LAK,Lake,10,,87,87,Webster,Daniel,,63311
11/4/2014,REP,Republican,USR,United States Representative,ORA,Orange,10,,66,66,Webster,Daniel,,58742
11/4/2014,REP,Republican,USR,United States Representative,POL,Polk,10,,35,35,Webster,Daniel,,21075
11/4/2014,DEM,Democrat,USR,United States Representative,LAK,Lake,10,,87,87,McKenna,Michael,,33541
11/4/2014,DEM,Democrat,USR,United States Representative,ORA,Orange,10,,66,66,McKenna,Michael,,40790
11/4/2014,DEM,Democrat,USR,United States Representative,POL,Polk,10,,35,35,McKenna,Michael,,15095
11/4/2014,WRI,Write-In,USR,United States Representative,LAK,Lake,10,,87,87,Falstad,David,B.,11
11/4/2014,WRI,Write-In,USR,United States Representative,ORA,Orange,10,,66,66,Falstad,David,B.,7
11/4/2014,WRI,Write-In,USR,United States Representative,POL,Polk,10,,35,35,Falstad,David,B.,2
11/4/2014,REP,Republican,USR,United States Representative,CIT,Citrus,11,,0,0,Nugent,Richard,B. 'Rich',38264
11/4/2014,REP,Republican,USR,United States Representative,HER,Hernando,11,,37,37,Nugent,Richard,B. 'Rich',42573
11/4/2014,REP,Republican,USR,United States Representative,LAK,Lake,11,,9,9,Nugent,Richard,B. 'Rich',5274
11/4/2014,REP,Republican,USR,United States Representative,MRN,Marion,11,,0,0,Nugent,Richard,B. 'Rich',56655
11/4/2014,REP,Republican,USR,United States Representative,SUM,Sumter,11,,29,29,Nugent,Richard,B. 'Rich',38742
11/4/2014,DEM,Democrat,USR,United States Representative,CIT,Citrus,11,,0,0,Koller,Dave,,18888
11/4/2014,DEM,Democrat,USR,United States Representative,HER,Hernando,11,,37,37,Koller,Dave,,20707
11/4/2014,DEM,Democrat,USR,United States Representative,LAK,Lake,11,,9,9,Koller,Dave,,2656
11/4/2014,DEM,Democrat,USR,United States Representative,MRN,Marion,11,,0,0,Koller,Dave,,33785
11/4/2014,DEM,Democrat,USR,United States Representative,SUM,Sumter,11,,29,29,Koller,Dave,,14750
11/4/2014,REP,Republican,USR,United States Representative,PIN,Pinellas,13,,223,223,Jolly,David,W.,168172
11/4/2014,LPF,Libertarian Party of Florida,USR,United States Representative,PIN,Pinellas,13,,223,223,Overby,Lucas,,55318
11/4/2014,WRI,Write-In,USR,United States Representative,PIN,Pinellas,13,,223,223,Levinson,Michael,Stephen,86
11/4/2014,REP,Republican,USR,United States Representative,HIL,Hillsborough,15,,117,117,Ross,Dennis,A.,71408
11/4/2014,REP,Republican,USR,United States Representative,POL,Polk,15,,71,71,Ross,Dennis,A.,57342
11/4/2014,DEM,Democrat,USR,United States Representative,HIL,Hillsborough,15,,117,117,Cohn,Alan,M,50213
11/4/2014,DEM,Democrat,USR,United States Representative,POL,Polk,15,,71,71,Cohn,Alan,M,34619
11/4/2014,REP,Republican,USR,United States Representative,MAN,Manatee,16,,67,67,Buchanan,Vern,,72814
11/4/2014,REP,Republican,USR,United States Representative,SAR,Sarasota,16,,99,99,Buchanan,Vern,,96312
11/4/2014,DEM,Democrat,USR,United States Representative,MAN,Manatee,16,,67,67,Lawrence,Henry,,43614
11/4/2014,DEM,Democrat,USR,United States Representative,SAR,Sarasota,16,,99,99,Lawrence,Henry,,61869
11/4/2014,WRI,Write-In,USR,United States Representative,MAN,Manatee,16,,67,67,Newman,Joe,,84
11/4/2014,WRI,Write-In,USR,United States Representative,SAR,Sarasota,16,,99,99,Newman,Joe,,136
11/4/2014,REP,Republican,USR,United States Representative,CHA,Charlotte,17,,69,69,Rooney,Tom,,41023
11/4/2014,REP,Republican,USR,United States Representative,DES,Desoto,17,,15,15,Rooney,Tom,,4246
11/4/2014,REP,Republican,USR,United States Representative,GLA,Glades,17,,13,13,Rooney,Tom,,1890
11/4/2014,REP,Republican,USR,United States Representative,HAR,Hardee,17,,12,12,Rooney,Tom,,3405
11/4/2014,REP,Republican,USR,United States Representative,HIG,Highlands,17,,25,25,Rooney,Tom,,21263
11/4/2014,REP,Republican,USR,United States Representative,HIL,Hillsborough,17,,27,27,Rooney,Tom,,23732
11/4/2014,REP,Republican,USR,United States Representative,LEE,Lee,17,,15,15,Rooney,Tom,,14394
11/4/2014,REP,Republican,USR,United States Representative,MAN,Manatee,17,,4,4,Rooney,Tom,,1273
11/4/2014,REP,Republican,USR,United States Representative,OKE,Okeechobee,17,,11,11,Rooney,Tom,,5878
11/4/2014,REP,Republican,USR,United States Representative,POL,Polk,17,,44,44,Rooney,Tom,,24389
11/4/2014,DEM,Democrat,USR,United States Representative,CHA,Charlotte,17,,69,69,Bronson,Will,,24300
11/4/2014,DEM,Democrat,USR,United States Representative,DES,Desoto,17,,15,15,Bronson,Will,,3117
11/4/2014,DEM,Democrat,USR,United States Representative,GLA,Glades,17,,13,13,Bronson,Will,,1075
11/4/2014,DEM,Democrat,USR,United States Representative,HAR,Hardee,17,,12,12,Bronson,Will,,1854
11/4/2014,DEM,Democrat,USR,United States Representative,HIG,Highlands,17,,25,25,Bronson,Will,,10171
11/4/2014,DEM,Democrat,USR,United States Representative,HIL,Hillsborough,17,,27,27,Bronson,Will,,15010
11/4/2014,DEM,Democrat,USR,United States Representative,LEE,Lee,17,,15,15,Bronson,Will,,8314
11/4/2014,DEM,Democrat,USR,United States Representative,MAN,Manatee,17,,4,4,Bronson,Will,,434
11/4/2014,DEM,Democrat,USR,United States Representative,OKE,Okeechobee,17,,11,11,Bronson,Will,,2921
11/4/2014,DEM,Democrat,USR,United States Representative,POL,Polk,17,,44,44,Bronson,Will,,15067
11/4/2014,REP,Republican,USR,United States Representative,MRT,Martin,18,,31,31,Domino,Carl,J.,27466
11/4/2014,REP,Republican,USR,United States Representative,PAL,Palm Beach,18,,205,205,Domino,Carl,J.,42900
11/4/2014,REP,Republican,USR,United States Representative,STL,St. Lucie,18,,0,0,Domino,Carl,J.,31530
11/4/2014,DEM,Democrat,USR,United States Representative,MRT,Martin,18,,31,31,Murphy,Patrick,,34144
11/4/2014,DEM,Democrat,USR,United States Representative,PAL,Palm Beach,18,,205,205,Murphy,Patrick,,59645
11/4/2014,DEM,Democrat,USR,United States Representative,STL,St. Lucie,18,,0,0,Murphy,Patrick,,57689
11/4/2014,REP,Republican,USR,United States Representative,CLL,Collier,19,,36,36,Clawson,Curt,,44842
11/4/2014,REP,Republican,USR,United States Representative,LEE,Lee,19,,112,112,Clawson,Curt,,114512
11/4/2014,DEM,Democrat,USR,United States Representative,CLL,Collier,19,,36,36,Freeman,April,,17397
11/4/2014,DEM,Democrat,USR,United States Representative,LEE,Lee,19,,112,112,Freeman,April,,63427
11/4/2014,LPF,Libertarian Party of Florida,USR,United States Representative,CLL,Collier,19,,36,36,Netherwood,Ray,,1463
11/4/2014,LPF,Libertarian Party of Florida,USR,United States Representative,LEE,Lee,19,,112,112,Netherwood,Ray,,5208
11/4/2014,WRI,Write-In,USR,United States Representative,CLL,Collier,19,,36,36,Rossano,Timothy,J.,1
11/4/2014,WRI,Write-In,USR,United States Representative,LEE,Lee,19,,112,112,Rossano,Timothy,J.,11
11/4/2014,REP,Republican,USR,United States Representative,BRO,Broward,20,,156,156,Bonner,Jay,,17594
11/4/2014,REP,Republican,USR,United States Representative,HEN,Hendry,20,,5,5,Bonner,Jay,,1229
11/4/2014,REP,Republican,USR,United States Representative,PAL,Palm Beach,20,,122,122,Bonner,Jay,,10145
11/4/2014,DEM,Democrat,USR,United States Representative,BRO,Broward,20,,156,156,Hastings,Alcee,L.,89505
11/4/2014,DEM,Democrat,USR,United States Representative,HEN,Hendry,20,,5,5,Hastings,Alcee,L.,1582
11/4/2014,DEM,Democrat,USR,United States Representative,PAL,Palm Beach,20,,122,122,Hastings,Alcee,L.,37411
11/4/2014,DEM,Democrat,USR,United States Representative,BRO,Broward,21,,77,77,Deutch,Ted,,50610
11/4/2014,DEM,Democrat,USR,United States Representative,PAL,Palm Beach,21,,201,201,Deutch,Ted,,102785
11/4/2014,WRI,Write-In,USR,United States Representative,BRO,Broward,21,,77,77,Trout,W.,Michael,154
11/4/2014,WRI,Write-In,USR,United States Representative,PAL,Palm Beach,21,,201,201,Trout,W.,Michael,421
11/4/2014,REP,Republican,USR,United States Representative,BRO,Broward,22,,134,134,Spain,Paul,,41251
11/4/2014,REP,Republican,USR,United States Representative,PAL,Palm Beach,22,,235,235,Spain,Paul,,49434
11/4/2014,DEM,Democrat,USR,United States Representative,BRO,Broward,22,,134,134,Frankel,Lois,,53205
11/4/2014,DEM,Democrat,USR,United States Representative,PAL,Palm Beach,22,,235,235,Frankel,Lois,,72199
11/4/2014,WRI,Write-In,USR,United States Representative,BRO,Broward,22,,134,134,Schamis,Raymond,,4
11/4/2014,WRI,Write-In,USR,United States Representative,PAL,Palm Beach,22,,235,235,Schamis,Raymond,,3
11/4/2014,REP,Republican,USR,United States Representative,BRO,Broward,23,,176,176,Kaufman,Joseph,'Joe',48192
11/4/2014,REP,Republican,USR,United States Representative,DAD,Miami-Dade,23,,0,0,Kaufman,Joseph,'Joe',13327
11/4/2014,DEM,Democrat,USR,United States Representative,BRO,Broward,23,,176,176,Schultz,Debbie,Wasserman,81866
11/4/2014,DEM,Democrat,USR,United States Representative,DAD,Miami-Dade,23,,0,0,Schultz,Debbie,Wasserman,21403
11/4/2014,REP,Republican,USR,United States Representative,BRO,Broward,24,,33,33,Neree,Dufirstson,Julio,3777
11/4/2014,REP,Republican,USR,United States Representative,DAD,Miami-Dade,24,,0,0,Neree,Dufirstson,Julio,11462
11/4/2014,DEM,Democrat,USR,United States Representative,BRO,Broward,24,,33,33,Wilson,Frederica,S.,24797
11/4/2014,DEM,Democrat,USR,United States Representative,DAD,Miami-Dade,24,,0,0,Wilson,Frederica,S.,104395
11/4/2014,NPA,No Party Affiliation,USR,United States Representative,BRO,Broward,24,,33,33,Fernandez,Luis,E,980
