ElectionDate,PartyCode,PartyName,RaceCode,OfficeDesc,CountyCode,CountyName,Juris1num,Juris2num,Precincts,PrecinctsReporting,CanNameLast,CanNameFirst,CanNameMiddle,CanVotes
11/5/2002,REP,Republican,USR,United States Representative,LAK,Lake,5,,35,35,Brown-Waite,Virginia 'Ginny',,17946
11/5/2002,REP,Republican,USR,United States Representative,LEV,Levy,5,,17,17,Brown-Waite,Virginia 'Ginny',,3268
11/5/2002,REP,Republican,USR,United States Representative,MRN,Marion,5,,12,12,Brown-Waite,Virginia 'Ginny',,2660
11/5/2002,REP,Republican,USR,United States Representative,PAS,Pasco,5,,97,97,Brown-Waite,Virginia 'Ginny',,29897
11/5/2002,REP,Republican,USR,United States Representative,POL,Polk,5,,15,15,Brown-Waite,Virginia 'Ginny',,8995
11/5/2002,REP,Republican,USR,United States Representative,SUM,Sumter,5,,38,38,Brown-Waite,Virginia 'Ginny',,12206
11/5/2002,DEM,Democrat,USR,United States Representative,CIT,Citrus,5,,41,41,Thurman,Karen,L.,27972
11/5/2002,DEM,Democrat,USR,United States Representative,HER,Hernando,5,,53,53,Thurman,Karen,L.,27810
11/5/2002,DEM,Democrat,USR,United States Representative,LAK,Lake,5,,35,35,Thurman,Karen,L.,12213
11/5/2002,DEM,Democrat,USR,United States Representative,LEV,Levy,5,,17,17,Thurman,Karen,L.,4968
11/5/2002,DEM,Democrat,USR,United States Representative,MRN,Marion,5,,12,12,Thurman,Karen,L.,3126
11/5/2002,DEM,Democrat,USR,United States Representative,PAS,Pasco,5,,97,97,Thurman,Karen,L.,26271
11/5/2002,DEM,Democrat,USR,United States Representative,POL,Polk,5,,15,15,Thurman,Karen,L.,6290
11/5/2002,DEM,Democrat,USR,United States Representative,SUM,Sumter,5,,38,38,Thurman,Karen,L.,9108
11/5/2002,NPA,No Party Affiliation,USR,United States Representative,CIT,Citrus,5,,41,41,Moore,Brian,,1001
11/5/2002,NPA,No Party Affiliation,USR,United States Representative,CIT,Citrus,5,,41,41,Gargan,Jack,,2031
11/5/2002,NPA,No Party Affiliation,USR,United States Representative,HER,Hernando,5,,53,53,Moore,Brian,,1399
11/5/2002,NPA,No Party Affiliation,USR,United States Representative,HER,Hernando,5,,53,53,Gargan,Jack,,1822
11/5/2002,NPA,No Party Affiliation,USR,United States Representative,LAK,Lake,5,,35,35,Moore,Brian,,642
11/5/2002,NPA,No Party Affiliation,USR,United States Representative,LAK,Lake,5,,35,35,Gargan,Jack,,688
11/5/2002,NPA,No Party Affiliation,USR,United States Representative,LEV,Levy,5,,17,17,Moore,Brian,,102
11/5/2002,NPA,No Party Affiliation,USR,United States Representative,LEV,Levy,5,,17,17,Gargan,Jack,,364
11/5/2002,NPA,No Party Affiliation,USR,United States Representative,MRN,Marion,5,,12,12,Moore,Brian,,81
11/5/2002,NPA,No Party Affiliation,USR,United States Representative,MRN,Marion,5,,12,12,Gargan,Jack,,103
11/5/2002,NPA,No Party Affiliation,USR,United States Representative,PAS,Pasco,5,,97,97,Moore,Brian,,2058
11/5/2002,NPA,No Party Affiliation,USR,United States Representative,PAS,Pasco,5,,97,97,Gargan,Jack,,2486
11/5/2002,NPA,No Party Affiliation,USR,United States Representative,POL,Polk,5,,15,15,Moore,Brian,,537
11/5/2002,NPA,No Party Affiliation,USR,United States Representative,POL,Polk,5,,15,15,Gargan,Jack,,666
11/5/2002,NPA,No Party Affiliation,USR,United States Representative,SUM,Sumter,5,,38,38,Moore,Brian,,403
11/5/2002,NPA,No Party Affiliation,USR,United States Representative,SUM,Sumter,5,,38,38,Gargan,Jack,,479
11/5/2002,WRI,Write-In,USR,United States Representative,CIT,Citrus,5,,41,41,Werder,,,33
11/5/2002,WRI,Write-In,USR,United States Representative,HER,Hernando,5,,53,53,Werder,,,16
11/5/2002,WRI,Write-In,USR,United States Representative,LAK,Lake,5,,35,35,Werder,,,0
11/5/2002,WRI,Write-In,USR,United States Representative,LEV,Levy,5,,17,17,Werder,,,2
11/5/2002,WRI,Write-In,USR,United States Representative,MRN,Marion,5,,12,12,Werder,,,0
11/5/2002,WRI,Write-In,USR,United States Representative,PAS,Pasco,5,,97,97,Werder,,,2
11/5/2002,WRI,Write-In,USR,United States Representative,POL,Polk,5,,15,15,Werder,,,0
11/5/2002,WRI,Write-In,USR,United States Representative,SUM,Sumter,5,,38,38,Werder,,,0
11/5/2002,REP,Republican,USR,United States Representative,ALA,Alachua,6,,60,60,Stearns,Clifford (Cliff),B.,28542
11/5/2002,REP,Republican,USR,United States Representative,BRA,Bradford,6,,21,21,Stearns,Clifford (Cliff),B.,4861
11/5/2002,REP,Republican,USR,United States Representative,CLA,Clay,6,,51,51,Stearns,Clifford (Cliff),B.,35823
11/5/2002,REP,Republican,USR,United States Representative,DUV,Duval,6,,39,39,Stearns,Clifford (Cliff),B.,17701
11/5/2002,REP,Republican,USR,United States Representative,GIL,Gilchrist,6,,10,10,Stearns,Clifford (Cliff),B.,3070
11/5/2002,REP,Republican,USR,United States Representative,LAK,Lake,6,,20,20,Stearns,Clifford (Cliff),B.,11244
11/5/2002,REP,Republican,USR,United States Representative,LEV,Levy,6,,4,4,Stearns,Clifford (Cliff),B.,1205
11/5/2002,REP,Republican,USR,United States Representative,MRN,Marion,6,,87,87,Stearns,Clifford (Cliff),B.,39124
11/5/2002,DEM,Democrat,USR,United States Representative,ALA,Alachua,6,,60,60,Bruderly,David,E.,26988
11/5/2002,DEM,Democrat,USR,United States Representative,BRA,Bradford,6,,21,21,Bruderly,David,E.,2713
11/5/2002,DEM,Democrat,USR,United States Representative,CLA,Clay,6,,51,51,Bruderly,David,E.,8972
11/5/2002,DEM,Democrat,USR,United States Representative,DUV,Duval,6,,39,39,Bruderly,David,E.,7086
11/5/2002,DEM,Democrat,USR,United States Representative,GIL,Gilchrist,6,,10,10,Bruderly,David,E.,1852
11/5/2002,DEM,Democrat,USR,United States Representative,LAK,Lake,6,,20,20,Bruderly,David,E.,5336
11/5/2002,DEM,Democrat,USR,United States Representative,LEV,Levy,6,,4,4,Bruderly,David,E.,1081
11/5/2002,DEM,Democrat,USR,United States Representative,MRN,Marion,6,,87,87,Bruderly,David,E.,21018
11/5/2002,REP,Republican,USR,United States Representative,FLA,Flagler,7,,30,30,Mica,John,L.,13315
11/5/2002,REP,Republican,USR,United States Representative,ORA,Orange,7,,5,5,Mica,John,L.,3381
11/5/2002,REP,Republican,USR,United States Representative,PUT,Putnam,7,,22,22,Mica,John,L.,5525
11/5/2002,REP,Republican,USR,United States Representative,SEM,Seminole,7,,57,57,Mica,John,L.,36442
11/5/2002,REP,Republican,USR,United States Representative,STJ,St. Johns,7,,64,64,Mica,John,L.,35670
11/5/2002,REP,Republican,USR,United States Representative,VOL,Volusia,7,,112,112,Mica,John,L.,47814
11/5/2002,DEM,Democrat,USR,United States Representative,FLA,Flagler,7,,30,30,Hogan,Wayne,,12098
11/5/2002,DEM,Democrat,USR,United States Representative,ORA,Orange,7,,5,5,Hogan,Wayne,,1329
11/5/2002,DEM,Democrat,USR,United States Representative,PUT,Putnam,7,,22,22,Hogan,Wayne,,4852
11/5/2002,DEM,Democrat,USR,United States Representative,SEM,Seminole,7,,57,57,Hogan,Wayne,,17347
11/5/2002,DEM,Democrat,USR,United States Representative,STJ,St. Johns,7,,64,64,Hogan,Wayne,,19525
11/5/2002,DEM,Democrat,USR,United States Representative,VOL,Volusia,7,,112,112,Hogan,Wayne,,41293
11/5/2002,REP,Republican,USR,United States Representative,LAK,Lake,8,,36,36,Keller,Ric,,17225
11/5/2002,REP,Republican,USR,United States Representative,MRN,Marion,8,,37,37,Keller,Ric,,14961
11/5/2002,REP,Republican,USR,United States Representative,ORA,Orange,8,,159,159,Keller,Ric,,90054
11/5/2002,REP,Republican,USR,United States Representative,OSC,Osceola,8,,1,1,Keller,Ric,,1257
11/5/2002,DEM,Democrat,USR,United States Representative,LAK,Lake,8,,36,36,Diaz,Eddie,,7380
11/5/2002,DEM,Democrat,USR,United States Representative,MRN,Marion,8,,37,37,Diaz,Eddie,,8684
11/5/2002,DEM,Democrat,USR,United States Representative,ORA,Orange,8,,159,159,Diaz,Eddie,,49651
11/5/2002,DEM,Democrat,USR,United States Representative,OSC,Osceola,8,,1,1,Diaz,Eddie,,384
11/5/2002,REP,Republican,USR,United States Representative,HIL,Hillsborough,9,,100,100,Bilirakis,Michael,,68485
11/5/2002,REP,Republican,USR,United States Representative,PAS,Pasco,9,,74,74,Bilirakis,Michael,,42960
11/5/2002,REP,Republican,USR,United States Representative,PIN,Pinellas,9,,85,85,Bilirakis,Michael,,57924
11/5/2002,DEM,Democrat,USR,United States Representative,HIL,Hillsborough,9,,100,100,Kalogianis,Chuck,,25491
11/5/2002,DEM,Democrat,USR,United States Representative,PAS,Pasco,9,,74,74,Kalogianis,Chuck,,22509
11/5/2002,DEM,Democrat,USR,United States Representative,PIN,Pinellas,9,,85,85,Kalogianis,Chuck,,19623
11/5/2002,WRI,Write-In,USR,United States Representative,HIL,Hillsborough,9,,100,100,Pasayan,Andrew,,10
11/5/2002,WRI,Write-In,USR,United States Representative,PAS,Pasco,9,,74,74,Pasayan,Andrew,,0
11/5/2002,WRI,Write-In,USR,United States Representative,PIN,Pinellas,9,,85,85,Pasayan,Andrew,,6
11/5/2002,REP,Republican,USR,United States Representative,CHA,Charlotte,13,,9,9,Harris,Katherine,,4775
11/5/2002,REP,Republican,USR,United States Representative,DES,Desoto,13,,16,16,Harris,Katherine,,3955
11/5/2002,REP,Republican,USR,United States Representative,HAR,Hardee,13,,12,12,Harris,Katherine,,3267
11/5/2002,REP,Republican,USR,United States Representative,MAN,Manatee,13,,132,132,Harris,Katherine,,53371
11/5/2002,REP,Republican,USR,United States Representative,SAR,Sarasota,13,,173,173,Harris,Katherine,,73680
11/5/2002,DEM,Democrat,USR,United States Representative,CHA,Charlotte,13,,9,9,Schneider,Jan,,3718
11/5/2002,DEM,Democrat,USR,United States Representative,DES,Desoto,13,,16,16,Schneider,Jan,,3187
11/5/2002,DEM,Democrat,USR,United States Representative,HAR,Hardee,13,,12,12,Schneider,Jan,,2000
11/5/2002,DEM,Democrat,USR,United States Representative,MAN,Manatee,13,,132,132,Schneider,Jan,,41903
11/5/2002,DEM,Democrat,USR,United States Representative,SAR,Sarasota,13,,173,173,Schneider,Jan,,63931
11/5/2002,WRI,Write-In,USR,United States Representative,CHA,Charlotte,13,,9,9,Genthner,Wayne,,0
11/5/2002,WRI,Write-In,USR,United States Representative,DES,Desoto,13,,16,16,Genthner,Wayne,,0
11/5/2002,WRI,Write-In,USR,United States Representative,HAR,Hardee,13,,12,12,Genthner,Wayne,,0
11/5/2002,WRI,Write-In,USR,United States Representative,MAN,Manatee,13,,132,132,Genthner,Wayne,,10
11/5/2002,WRI,Write-In,USR,United States Representative,SAR,Sarasota,13,,173,173,Genthner,Wayne,,12
11/5/2002,REP,Republican,USR,United States Representative,BRE,Brevard,15,,157,157,Weldon,Dave,,89172
11/5/2002,REP,Republican,USR,United States Representative,IND,Indian River,15,,53,53,Weldon,Dave,,27678
11/5/2002,REP,Republican,USR,United States Representative,OSC,Osceola,15,,89,89,Weldon,Dave,,26522
11/5/2002,REP,Republican,USR,United States Representative,POL,Polk,15,,5,5,Weldon,Dave,,3042
11/5/2002,DEM,Democrat,USR,United States Representative,BRE,Brevard,15,,157,157,Tso,Jim,,53038
11/5/2002,DEM,Democrat,USR,United States Representative,IND,Indian River,15,,53,53,Tso,Jim,,15998
11/5/2002,DEM,Democrat,USR,United States Representative,OSC,Osceola,15,,89,89,Tso,Jim,,14608
11/5/2002,DEM,Democrat,USR,United States Representative,POL,Polk,15,,5,5,Tso,Jim,,1789
11/5/2002,WRI,Write-In,USR,United States Representative,BRE,Brevard,15,,157,157,Gibbens,Donald,,9
11/5/2002,WRI,Write-In,USR,United States Representative,IND,Indian River,15,,53,53,Gibbens,Donald,,1
11/5/2002,WRI,Write-In,USR,United States Representative,OSC,Osceola,15,,89,89,Gibbens,Donald,,0
11/5/2002,WRI,Write-In,USR,United States Representative,POL,Polk,15,,5,5,Gibbens,Donald,,0
11/5/2002,REP,Republican,USR,United States Representative,CHA,Charlotte,16,,60,60,Foley,Mark,,27529
11/5/2002,REP,Republican,USR,United States Representative,GLA,Glades,16,,13,13,Foley,Mark,,2173
11/5/2002,REP,Republican,USR,United States Representative,HEN,Hendry,16,,18,18,Foley,Mark,,4171
11/5/2002,REP,Republican,USR,United States Representative,HIG,Highlands,16,,26,26,Foley,Mark,,22307
11/5/2002,REP,Republican,USR,United States Representative,MRT,Martin,16,,47,47,Foley,Mark,,42055
11/5/2002,REP,Republican,USR,United States Representative,OKE,Okeechobee,16,,18,18,Foley,Mark,,6293
11/5/2002,REP,Republican,USR,United States Representative,PAL,Palm Beach,16,,59,59,Foley,Mark,,27241
11/5/2002,REP,Republican,USR,United States Representative,STL,St. Lucie,16,,62,62,Foley,Mark,,44402
11/5/2002,CPF,Constitution Party of Florida,USR,United States Representative,CHA,Charlotte,16,,60,60,McLain,Jack,,9209
11/5/2002,CPF,Constitution Party of Florida,USR,United States Representative,GLA,Glades,16,,13,13,McLain,Jack,,643
11/5/2002,CPF,Constitution Party of Florida,USR,United States Representative,HEN,Hendry,16,,18,18,McLain,Jack,,778
11/5/2002,CPF,Constitution Party of Florida,USR,United States Representative,HIG,Highlands,16,,26,26,McLain,Jack,,5888
11/5/2002,CPF,Constitution Party of Florida,USR,United States Representative,MRT,Martin,16,,47,47,McLain,Jack,,8213
11/5/2002,CPF,Constitution Party of Florida,USR,United States Representative,OKE,Okeechobee,16,,18,18,McLain,Jack,,1893
11/5/2002,CPF,Constitution Party of Florida,USR,United States Representative,PAL,Palm Beach,16,,59,59,McLain,Jack,,7175
11/5/2002,CPF,Constitution Party of Florida,USR,United States Representative,STL,St. Lucie,16,,62,62,McLain,Jack,,13370
11/5/2002,DEM,Democrat,USR,United States Representative,BRO,Broward,17,,73,73,Meek,Kendrick,,23396
11/5/2002,DEM,Democrat,USR,United States Representative,DAD,Miami-Dade,17,,215,215,Meek,Kendrick,,90353
11/5/2002,WRI,Write-In,USR,United States Representative,BRO,Broward,17,,73,73,Italie,Michael,,66
11/5/2002,WRI,Write-In,USR,United States Representative,DAD,Miami-Dade,17,,215,215,Italie,Michael,,7
11/5/2002,REP,Republican,USR,United States Representative,DAD,Miami-Dade,18,,326,326,Ros-Lehtinen,Ileana,,89530
11/5/2002,REP,Republican,USR,United States Representative,MON,Monroe,18,,33,33,Ros-Lehtinen,Ileana,,13982
11/5/2002,DEM,Democrat,USR,United States Representative,DAD,Miami-Dade,18,,326,326,Chote,Ray,,33034
11/5/2002,DEM,Democrat,USR,United States Representative,MON,Monroe,18,,33,33,Chote,Ray,,9818
11/5/2002,NPA,No Party Affiliation,USR,United States Representative,DAD,Miami-Dade,18,,326,326,Opperman,Orin,,2428
11/5/2002,NPA,No Party Affiliation,USR,United States Representative,MON,Monroe,18,,33,33,Opperman,Orin,,995
11/5/2002,REP,Republican,USR,United States Representative,BRO,Broward,19,,97,97,Merkl,Jack,,18634
11/5/2002,REP,Republican,USR,United States Representative,PAL,Palm Beach,19,,212,212,Merkl,Jack,,41843
11/5/2002,DEM,Democrat,USR,United States Representative,BRO,Broward,19,,97,97,Wexler,Robert,,42929
11/5/2002,DEM,Democrat,USR,United States Representative,PAL,Palm Beach,19,,212,212,Wexler,Robert,,113818
11/5/2002,REP,Republican,USR,United States Representative,BRO,Broward,22,,149,149,Shaw,Clay,,55489
11/5/2002,REP,Republican,USR,United States Representative,PAL,Palm Beach,22,,235,235,Shaw,Clay,,76441
11/5/2002,DEM,Democrat,USR,United States Representative,BRO,Broward,22,,149,149,Roberts,Carol,A.,30871
11/5/2002,DEM,Democrat,USR,United States Representative,PAL,Palm Beach,22,,235,235,Roberts,Carol,A.,52394
11/5/2002,NPA,No Party Affiliation,USR,United States Representative,BRO,Broward,22,,149,149,Xuna,Juan,,766
11/5/2002,NPA,No Party Affiliation,USR,United States Representative,PAL,Palm Beach,22,,235,235,Xuna,Juan,,1136
11/5/2002,WRI,Write-In,USR,United States Representative,BRO,Broward,22,,149,149,Smilan,Stan,,7
11/5/2002,WRI,Write-In,USR,United States Representative,PAL,Palm Beach,22,,235,235,Smilan,Stan,,11
11/5/2002,REP,Republican,USR,United States Representative,BRO,Broward,23,,165,165,Laurie,Charles,,13973
11/5/2002,REP,Republican,USR,United States Representative,HEN,Hendry,23,,8,8,Laurie,Charles,,278
11/5/2002,REP,Republican,USR,United States Representative,MRT,Martin,23,,3,3,Laurie,Charles,,237
11/5/2002,REP,Republican,USR,United States Representative,PAL,Palm Beach,23,,137,137,Laurie,Charles,,11608
11/5/2002,REP,Republican,USR,United States Representative,STL,St. Lucie,23,,13,13,Laurie,Charles,,1890
11/5/2002,DEM,Democrat,USR,United States Representative,BRO,Broward,23,,165,165,Hastings,Alcee,L.,56074
11/5/2002,DEM,Democrat,USR,United States Representative,HEN,Hendry,23,,8,8,Hastings,Alcee,L.,852
11/5/2002,DEM,Democrat,USR,United States Representative,MRT,Martin,23,,3,3,Hastings,Alcee,L.,246
11/5/2002,DEM,Democrat,USR,United States Representative,PAL,Palm Beach,23,,137,137,Hastings,Alcee,L.,34104
